ID_Produto,Produto,Preco_Unitario,Satisfacao_Media,Material,Data_Fabricacao
P7520,Camisa Social Branca 7520,210.54,4.0,Algodão,2026-06-26
P7521,Calça Sarja Azul 7521,90.89,3.9,Sarja,2022-11-03
P7522,Saia Midi Azul 7522,314.04,4.4,Poliéster,2025-10-13
P7523,Regata Básica Vermelha 7523,73.64,4.4,Algodão,2024-05-29
P7524,Regata Esportiva Preta 7524,94.47,3.9,Algodão,2022-09-21
P7525,Bermuda Moletom Preta 7525,224.53,4.4,Sarja,2024-03-18
P7526,Jaqueta Bomber Rosa 7526,211.2,4.2,Poliéster,2021-09-26
P7527,Blusa Social Branca 7527,42.61,4.8,Viscose,2022-11-30
P7528,Conjunto Esportivo Bege 7528,95.64,4.2,Poliéster,2025-03-02
P7529,Blusa Social Vermelha 7529,231.42,4.2,Viscose,2025-10-28
P7530,Calça Jogger Verde 7530,217.83,4.6,Sarja,2022-04-02
P7531,Calça Social Azul 7531,192.72,5.0,Sarja,2026-02-28
P7532,Conjunto Esportivo Marrom 7532,257.68,4.3,Poliéster,2024-06-06
P7533,Calça Jeans Verde 7533,62.46,5.0,Sarja,2022-04-20
P7534,Blazer Social Verde 7534,354.83,4.3,Poliéster,2025-05-31
P7535,Bermuda Cargo Vermelha 7535,274.14,4.6,Sarja,2025-12-28
P7536,Blazer Slim Azul 7536,141.2,3.6,Poliéster,2022-07-18
P7537,Bermuda Jeans Azul 7537,76.76,4.0,Sarja,2021-08-07
P7538,Jaqueta Puffer Vermelha 7538,136.11,4.2,Poliéster,2022-08-12
P7539,Bermuda Cargo Amarela 7539,154.87,4.2,Sarja,2025-04-15
P7540,Blusa Canelada Cinza 7540,80.92,4.2,Viscose,2021-05-08
P7541,Bermuda Jeans Azul 7541,341.12,4.9,Sarja,2022-08-22
P7542,Camiseta Oversized Rosa 7542,173.22,3.9,Algodão,2022-10-24
P7543,Calça Social Cinza 7543,127.44,3.4,Sarja,2021-02-04
P7544,Bermuda Jeans Azul 7544,288.38,4.0,Sarja,2024-05-21
P7545,Moletom Canguru Azul 7545,399.89,3.9,Algodão/Poliéster,2025-07-26
P7546,Blazer Slim Cinza 7546,308.4,4.3,Poliéster,2021-11-19
P7547,Calça Jeans Bege 7547,157.59,4.0,Sarja,2026-01-09
P7548,Bermuda Jeans Azul 7548,245.38,3.3,Sarja,2026-05-26
P7549,Conjunto Esportivo Bege 7549,327.01,4.3,Poliéster,2025-12-07
P7550,Conjunto Moletom Amarela 7550,223.03,4.3,Algodão/Poliéster,2025-02-03
P7551,Camiseta Polo Branca 7551,257.4,4.0,Algodão,2023-07-16
P7552,Blazer Casual Branca 7552,231.32,3.9,Poliéster,2022-02-26
P7553,Blazer Casual Amarela 7553,191.13,4.1,Poliéster,2026-03-04
P7554,Blazer Casual Preta 7554,145.8,4.0,Poliéster,2024-01-03
P7555,Saia Casual Verde 7555,78.47,2.9,Poliéster,2023-07-25
P7556,Regata Básica Amarela 7556,219.57,4.9,Algodão,2023-03-21
P7557,Blazer Casual Marrom 7557,297.72,4.0,Poliéster,2022-03-28
P7558,Blazer Social Preta 7558,107.41,4.4,Poliéster,2023-03-03
P7559,Bermuda Esportiva Preta 7559,78.48,4.0,Sarja,2025-07-10
P7560,Conjunto Casual Cinza 7560,89.11,4.4,Algodão,2024-03-04
P7561,Vestido Midi Marrom 7561,129.45,4.6,Viscose,2023-03-30
P7562,Conjunto Esportivo Cinza 7562,225.46,3.9,Poliéster,2021-08-12
P7563,Camisa Social Cinza 7563,102.42,4.7,Algodão,2023-05-09
P7564,Camiseta Estampada Bege 7564,83.58,4.6,Algodão,2022-03-22
P7565,Blusa Básica Branca 7565,208.16,4.0,Viscose,2023-04-03
P7566,Calça Cargo Azul 7566,143.97,3.9,Sarja,2021-11-06
P7567,Moletom Estampado Azul 7567,127.04,3.6,Algodão/Poliéster,2026-05-15
P7568,Calça Cargo Cinza 7568,146.01,3.9,Sarja,2021-12-26
P7569,Bermuda Jeans Branca 7569,314.7,4.8,Sarja,2021-09-14
P7570,Conjunto Esportivo Branca 7570,161.69,4.9,Poliéster,2024-09-17
P7571,Bermuda Moletom Marrom 7571,216.94,4.2,Sarja,2022-12-13
P7572,Blazer Casual Bege 7572,399.89,4.1,Poliéster,2026-08-24
P7573,Bermuda Moletom Amarela 7573,384.64,4.8,Sarja,2023-04-17
P7574,Blusa Manga Longa Cinza 7574,277.08,3.8,Viscose,2024-09-09
P7575,Saia Plissada Amarela 7575,339.82,4.4,Poliéster,2025-09-22
P7576,Saia Plissada Azul 7576,160.39,4.6,Poliéster,2026-07-31
P7577,Blusa Manga Longa Rosa 7577,331.33,4.4,Viscose,2025-08-03
P7578,Conjunto Casual Amarela 7578,334.75,4.5,Algodão,2024-04-08
P7579,Jaqueta Puffer Amarela 7579,319.0,4.0,Poliéster,2025-08-13
P7580,Bermuda Cargo Cinza 7580,316.53,4.0,Sarja,2022-08-10
P7581,Saia Plissada Azul 7581,163.06,4.5,Poliéster,2025-12-06
P7582,Conjunto Moletom Marrom 7582,143.64,4.3,Algodão/Poliéster,2025-12-10
P7583,Bermuda Cargo Azul 7583,202.79,4.0,Sarja,2023-03-06
P7584,Blusa Básica Marrom 7584,212.65,4.9,Viscose,2021-05-20
P7585,Moletom Estampado Verde 7585,88.98,4.0,Algodão/Poliéster,2024-11-17
P7586,Conjunto Esportivo Azul 7586,332.63,3.9,Poliéster,2021-07-31
P7587,Moletom Básico Amarela 7587,314.41,4.6,Algodão/Poliéster,2021-02-06
P7588,Camisa Flanela Bege 7588,67.38,4.7,Algodão,2026-05-15
P7589,Jaqueta Puffer Cinza 7589,148.34,4.2,Poliéster,2024-03-20
P7590,Jaqueta Puffer Rosa 7590,365.19,4.9,Poliéster,2024-09-07
P7591,Camiseta Estampada Preta 7591,67.04,4.1,Algodão,2025-12-27
P7592,Calça Cargo Azul 7592,297.79,5.0,Sarja,2026-04-07
P7593,Bermuda Esportiva Preta 7593,68.27,3.8,Sarja,2026-06-03
P7594,Vestido Longo Preta 7594,285.71,3.9,Viscose,2021-10-02
P7595,Blazer Slim Bege 7595,159.16,4.7,Poliéster,2022-11-02
P7596,Camiseta Polo Verde 7596,399.89,3.9,Algodão,2025-05-09
P7597,Moletom Canguru Azul 7597,168.52,4.6,Algodão/Poliéster,2021-03-01
P7598,Camisa Social Preta 7598,212.25,4.1,Algodão,2022-05-01
P7599,Blazer Slim Verde 7599,126.86,4.3,Poliéster,2023-12-02
P7600,Camiseta Oversized Preta 7600,201.76,5.0,Algodão,2022-12-12
P7601,Calça Jogger Verde 7601,356.7,4.5,Sarja,2021-12-24
P7602,Bermuda Jeans Cinza 7602,139.02,4.7,Sarja,2026-02-04
P7603,Bermuda Jeans Verde 7603,102.84,5.0,Sarja,2023-07-16
P7604,Regata Básica Marrom 7604,217.22,4.6,Algodão,2023-05-01
P7605,Saia Jeans Verde 7605,188.46,4.6,Poliéster,2024-09-22
P7606,Jaqueta Corta-Vento Verde 7606,142.9,4.2,Nylon,2024-10-19
P7607,Camiseta Oversized Azul 7607,43.44,4.7,Algodão,2023-10-17
P7608,Calça Jeans Cinza 7608,283.22,4.3,Sarja,2026-01-10
P7609,Camisa Linho Preta 7609,246.48,4.1,Algodão,2022-09-05
P7610,Calça Jeans Rosa 7610,126.04,4.8,Sarja,2025-12-07
P7611,Bermuda Cargo Preta 7611,365.9,4.2,Sarja,2025-12-02
P7612,Saia Jeans Preta 7612,102.47,4.1,Poliéster,2021-01-19
P7613,Calça Jogger Vermelha 7613,355.94,4.5,Sarja,2025-04-11
P7614,Moletom Básico Rosa 7614,97.86,4.2,Algodão/Poliéster,2021-11-24
P7615,Moletom Básico Branca 7615,113.56,3.7,Algodão/Poliéster,2023-10-02
P7616,Camiseta Polo Cinza 7616,342.47,4.3,Algodão,2026-03-16
P7617,Calça Cargo Rosa 7617,340.52,4.0,Sarja,2022-02-09
P7618,Blusa Social Verde 7618,136.57,5.0,Viscose,2024-03-09
P7619,Conjunto Esportivo Rosa 7619,364.27,3.8,Poliéster,2025-05-28
P7620,Jaqueta Jeans Marrom 7620,209.85,3.7,Denim,2023-09-21
P7621,Camisa Linho Azul 7621,248.25,4.0,Algodão,2021-06-11
P7622,Jaqueta Corta-Vento Preta 7622,110.93,4.3,Nylon,2021-05-16
P7623,Camisa Social Bege 7623,248.26,4.2,Algodão,2023-12-08
P7624,Blazer Slim Azul 7624,55.92,3.5,Poliéster,2021-02-21
P7625,Vestido Floral Amarela 7625,239.9,4.3,Viscose,2021-02-02
P7626,Vestido Longo Amarela 7626,312.98,4.9,Viscose,2026-05-27
P7627,Conjunto Casual Bege 7627,133.99,4.3,Algodão,2024-01-08
P7628,Camiseta Slim Cinza 7628,329.1,4.5,Algodão,2023-09-08
P7629,Blusa Social Bege 7629,242.52,4.5,Viscose,2021-07-27
P7630,Blusa Canelada Amarela 7630,293.39,4.5,Viscose,2025-06-16
P7631,Moletom Básico Verde 7631,179.71,4.7,Algodão/Poliéster,2023-11-23
P7632,Calça Jogger Rosa 7632,71.31,3.7,Sarja,2022-04-01
P7633,Blazer Slim Amarela 7633,285.12,3.3,Poliéster,2025-04-07
P7634,Camisa Social Bege 7634,298.43,4.2,Algodão,2022-05-06
P7635,Conjunto Casual Branca 7635,357.25,4.1,Algodão,2023-11-07
P7636,Bermuda Moletom Preta 7636,222.56,3.2,Sarja,2024-03-05
P7637,Jaqueta Corta-Vento Amarela 7637,336.71,4.6,Nylon,2022-08-01
P7638,Vestido Floral Verde 7638,284.01,3.8,Viscose,2025-12-18
P7639,Camisa Linho Vermelha 7639,49.43,4.8,Algodão,2024-12-26
P7640,Camisa Social Amarela 7640,196.1,3.6,Algodão,2022-08-21
P7641,Blazer Slim Verde 7641,122.03,4.5,Poliéster,2021-11-20
P7642,Saia Plissada Preta 7642,184.44,3.8,Poliéster,2022-11-12
P7643,Conjunto Moletom Verde 7643,160.35,3.8,Algodão/Poliéster,2023-08-21
P7644,Camisa Social Preta 7644,215.17,4.1,Algodão,2024-02-14
P7645,Blazer Slim Bege 7645,189.38,4.1,Poliéster,2023-04-08
P7646,Regata Canelada Azul 7646,368.46,4.4,Algodão,2021-03-24
P7647,Bermuda Jeans Azul 7647,180.86,3.6,Sarja,2024-10-30
P7648,Saia Casual Vermelha 7648,233.17,4.7,Poliéster,2023-02-23
P7649,Regata Canelada Amarela 7649,280.2,4.4,Algodão,2022-11-26
P7650,Saia Casual Cinza 7650,364.74,5.0,Poliéster,2024-02-25
P7651,Moletom Básico Rosa 7651,180.28,4.8,Algodão/Poliéster,2025-09-25
P7652,Blusa Social Azul 7652,194.64,4.4,Viscose,2021-01-10
P7653,Calça Social Preta 7653,353.58,3.6,Sarja,2026-06-11
P7654,Camiseta Slim Azul 7654,187.66,4.9,Algodão,2024-08-13
P7655,Blazer Casual Marrom 7655,187.07,4.4,Poliéster,2024-02-06
P7656,Camiseta Básica Amarela 7656,71.65,4.5,Algodão,2021-04-16
P7657,Saia Jeans Branca 7657,162.61,4.3,Poliéster,2025-01-11
P7658,Vestido Longo Azul 7658,145.26,4.2,Viscose,2025-01-29
P7659,Blusa Básica Branca 7659,218.37,4.3,Viscose,2024-03-05
P7660,Regata Básica Verde 7660,105.62,4.4,Algodão,2025-07-17
P7661,Conjunto Moletom Cinza 7661,109.93,4.2,Algodão/Poliéster,2025-10-02
P7662,Bermuda Moletom Branca 7662,304.34,4.5,Sarja,2025-10-02
P7663,Calça Sarja Bege 7663,186.61,4.4,Sarja,2022-11-08
P7664,Camiseta Oversized Azul 7664,40.18,4.6,Algodão,2024-10-25
P7665,Conjunto Casual Amarela 7665,307.29,4.4,Algodão,2021-04-29
P7666,Vestido Floral Verde 7666,201.28,4.9,Viscose,2024-03-07
P7667,Blusa Básica Amarela 7667,59.75,4.7,Viscose,2021-10-29
P7668,Moletom Com Capuz Amarela 7668,284.94,4.2,Algodão/Poliéster,2022-09-29
P7669,Calça Jeans Cinza 7669,93.2,4.2,Sarja,2024-11-01
P7670,Conjunto Esportivo Marrom 7670,385.09,4.6,Poliéster,2023-05-29
P7671,Camiseta Polo Verde 7671,388.27,3.8,Algodão,2025-11-22
P7672,Regata Esportiva Amarela 7672,211.27,4.7,Algodão,2021-06-30
P7673,Blusa Canelada Cinza 7673,307.27,4.4,Viscose,2026-07-04
P7674,Regata Esportiva Preta 7674,189.6,4.6,Algodão,2025-01-02
P7675,Blazer Casual Bege 7675,105.53,4.3,Poliéster,2023-06-10
P7676,Jaqueta Puffer Branca 7676,343.93,4.3,Poliéster,2021-02-21
P7677,Saia Casual Bege 7677,204.57,4.6,Poliéster,2021-03-28
P7678,Blusa Canelada Marrom 7678,174.13,4.7,Viscose,2023-05-06
P7679,Saia Jeans Verde 7679,270.36,4.9,Poliéster,2024-03-30
P7680,Calça Social Rosa 7680,170.66,4.7,Sarja,2023-11-14
P7681,Regata Canelada Branca 7681,101.76,5.0,Algodão,2022-09-08
P7682,Blusa Social Amarela 7682,219.18,4.2,Viscose,2024-09-07
P7683,Saia Jeans Preta 7683,40.18,4.6,Poliéster,2024-06-24
P7684,Vestido Floral Branca 7684,233.9,4.3,Viscose,2022-12-12
P7685,Camiseta Básica Cinza 7685,69.27,4.0,Algodão,2022-11-05
P7686,Saia Plissada Verde 7686,54.16,4.4,Poliéster,2023-07-06
P7687,Regata Canelada Rosa 7687,209.2,3.9,Algodão,2025-03-18
P7688,Blazer Casual Marrom 7688,170.78,4.4,Poliéster,2024-04-30
P7689,Calça Jeans Cinza 7689,99.15,4.3,Sarja,2021-09-21
P7690,Blazer Slim Azul 7690,285.06,5.0,Poliéster,2026-03-26
P7691,Jaqueta Puffer Verde 7691,331.13,4.7,Poliéster,2022-02-23
P7692,Conjunto Esportivo Verde 7692,189.36,4.6,Poliéster,2024-10-22
P7693,Camiseta Oversized Verde 7693,240.38,3.8,Algodão,2021-02-04
P7694,Camiseta Estampada Branca 7694,102.36,4.6,Algodão,2022-06-11
P7695,Blusa Social Branca 7695,43.01,5.0,Viscose,2024-03-14
P7696,Saia Casual Vermelha 7696,98.22,3.7,Poliéster,2025-10-19
P7697,Blusa Básica Marrom 7697,227.1,5.0,Viscose,2024-03-10
P7698,Camiseta Estampada Marrom 7698,255.88,4.0,Algodão,2021-04-24
P7699,Camiseta Estampada Preta 7699,343.33,4.2,Algodão,2026-06-01
P7700,Jaqueta Bomber Bege 7700,277.49,3.9,Poliéster,2022-07-18
P7701,Regata Básica Verde 7701,256.71,4.7,Algodão,2023-01-25
P7702,Camisa Social Azul 7702,391.97,4.3,Algodão,2021-08-12
P7703,Camiseta Estampada Amarela 7703,315.88,3.4,Algodão,2024-12-11
P7704,Camisa Linho Verde 7704,208.39,4.6,Algodão,2023-07-14
P7705,Conjunto Esportivo Cinza 7705,72.52,4.1,Poliéster,2022-03-31
P7706,Conjunto Moletom Vermelha 7706,236.19,3.9,Algodão/Poliéster,2024-08-10
P7707,Camisa Manga Curta Preta 7707,230.23,4.7,Algodão,2022-02-10
P7708,Conjunto Casual Bege 7708,385.21,4.8,Algodão,2024-01-04
P7709,Regata Esportiva Marrom 7709,61.02,4.2,Algodão,2024-10-05
P7710,Calça Jeans Cinza 7710,90.62,4.6,Sarja,2025-08-06
P7711,Blazer Slim Rosa 7711,272.91,4.6,Poliéster,2024-12-08
P7712,Jaqueta Puffer Verde 7712,177.89,4.4,Poliéster,2024-03-20
P7713,Vestido Floral Rosa 7713,254.15,3.5,Viscose,2021-03-12
P7714,Blazer Casual Preta 7714,238.09,4.9,Poliéster,2022-04-27
P7715,Blazer Social Marrom 7715,148.8,5.0,Poliéster,2024-04-10
P7716,Moletom Básico Bege 7716,399.89,4.3,Algodão/Poliéster,2024-01-15
P7717,Moletom Estampado Rosa 7717,125.18,4.3,Algodão/Poliéster,2024-01-10
P7718,Blusa Manga Longa Verde 7718,171.23,3.9,Viscose,2025-03-02
P7719,Bolsa Transversal 7719,105.14,4.3,Couro sintético,2026-02-16
P7720,Moletom Com Capuz Vermelha 7720,132.16,4.2,Algodão/Poliéster,2023-11-07
P7721,Conjunto Moletom Branca 7721,292.68,4.0,Algodão/Poliéster,2021-10-06
P7722,Saia Casual Azul 7722,399.89,4.5,Poliéster,2023-07-04
P7723,Camiseta Básica Amarela 7723,311.92,4.9,Algodão,2022-06-08
P7724,Camisa Social Branca 7724,235.52,4.0,Algodão,2023-12-31
P7725,Camisa Flanela Vermelha 7725,60.55,4.3,Algodão,2024-05-05
P7726,Camisa Social Preta 7726,305.4,4.5,Algodão,2024-02-08
P7727,Camiseta Estampada Azul 7727,91.27,4.4,Algodão,2024-04-18
P7728,Camiseta Slim Azul 7728,137.27,4.0,Algodão,2022-10-05
P7729,Bermuda Cargo Cinza 7729,276.97,3.2,Sarja,2022-01-02
P7730,Bermuda Cargo Cinza 7730,282.45,3.4,Sarja,2025-11-03
P7731,Blazer Casual Amarela 7731,92.5,4.0,Poliéster,2023-04-11
P7732,Moletom Estampado Vermelha 7732,326.85,4.2,Algodão/Poliéster,2022-03-06
P7733,Regata Básica Azul 7733,110.61,3.8,Algodão,2026-08-22
P7734,Bermuda Jeans Branca 7734,247.34,4.6,Sarja,2021-03-09
P7735,Bermuda Jeans Amarela 7735,279.88,4.7,Sarja,2022-12-18
P7736,Conjunto Moletom Cinza 7736,118.98,3.6,Algodão/Poliéster,2025-03-15
P7737,Calça Social Cinza 7737,130.2,3.4,Sarja,2023-05-01
P7738,Jaqueta Bomber Amarela 7738,355.31,4.2,Poliéster,2025-10-09
P7739,Regata Esportiva Marrom 7739,316.77,3.9,Algodão,2023-01-13
P7740,Calça Jeans Vermelha 7740,399.89,4.7,Sarja,2024-08-22
P7741,Calça Jogger Azul 7741,54.67,4.6,Sarja,2023-06-04
P7742,Saia Casual Amarela 7742,119.9,4.3,Poliéster,2023-08-29
P7743,Camiseta Polo Branca 7743,298.71,4.8,Algodão,2023-10-28
P7744,Moletom Com Capuz Vermelha 7744,145.21,4.3,Algodão/Poliéster,2026-07-11
P7745,Moletom Com Capuz Amarela 7745,284.29,4.4,Algodão/Poliéster,2025-04-22
P7746,Blazer Slim Rosa 7746,117.14,4.5,Poliéster,2023-02-07
P7747,Regata Canelada Amarela 7747,267.7,3.5,Algodão,2023-05-12
P7748,Camiseta Básica Bege 7748,302.82,4.3,Algodão,2023-04-20
P7749,Saia Jeans Rosa 7749,234.06,4.2,Poliéster,2025-03-04
P7750,Jaqueta Jeans Azul 7750,309.82,5.0,Denim,2024-05-08
P7751,Calça Jeans Preta 7751,353.61,4.9,Sarja,2024-01-11
P7752,Conjunto Esportivo Branca 7752,180.63,4.9,Poliéster,2023-06-10
P7753,Calça Jeans Rosa 7753,124.82,4.8,Sarja,2023-04-05
P7754,Calça Social Cinza 7754,276.88,3.8,Sarja,2024-02-23
P7755,Blazer Casual Azul 7755,333.38,3.8,Poliéster,2025-09-16
P7756,Camiseta Estampada Amarela 7756,358.61,4.7,Algodão,2026-06-23
P7757,Moletom Com Capuz Vermelha 7757,169.41,4.1,Algodão/Poliéster,2021-05-07
P7758,Bermuda Cargo Rosa 7758,292.05,4.0,Sarja,2022-05-07
P7759,Calça Jogger Branca 7759,357.21,4.5,Sarja,2024-11-18
P7760,Camiseta Estampada 7760,85.23,4.4,Algodão,2021-11-04
P7761,Blazer Casual Verde 7761,83.94,4.3,Poliéster,2024-06-17
P7762,Camiseta Oversized Rosa 7762,198.88,4.0,Algodão,2023-05-27
P7763,Blazer Casual Marrom 7763,346.18,4.4,Poliéster,2022-01-30
P7764,Conjunto Moletom Marrom 7764,254.88,4.1,Algodão/Poliéster,2023-11-09
P7765,Bermuda Cargo Vermelha 7765,371.73,4.5,Sarja,2023-11-20
P7766,Regata Esportiva Verde 7766,382.54,4.0,Algodão,2025-01-15
P7767,Camisa Social Azul 7767,176.81,3.9,Algodão,2025-09-05
P7768,Vestido Midi Marrom 7768,323.45,4.7,Viscose,2026-05-31
P7769,Bermuda Moletom Verde 7769,137.47,4.6,Sarja,2023-06-28
P7770,Saia Jeans Vermelha 7770,101.84,4.5,Poliéster,2024-11-25
P7771,Bermuda Esportiva Marrom 7771,220.92,4.2,Sarja,2025-06-17
P7772,Bermuda Moletom Branca 7772,339.39,4.7,Sarja,2026-08-05
P7773,Saia Jeans Branca 7773,158.72,3.8,Poliéster,2024-09-07
P7774,Camisa Linho Amarela 7774,180.4,4.1,Algodão,2022-05-25
P7775,Conjunto Moletom Rosa 7775,310.04,4.1,Algodão/Poliéster,2022-12-09
P7776,Conjunto Moletom Branca 7776,213.54,4.7,Algodão/Poliéster,2022-03-09
P7777,Saia Midi Verde 7777,50.42,4.5,Poliéster,2022-02-14
P7778,Conjunto Esportivo Branca 7778,222.84,4.7,Poliéster,2022-09-27
P7779,Saia Casual Branca 7779,228.22,4.8,Poliéster,2023-10-29
P7780,Regata Básica Bege 7780,59.84,4.6,Algodão,2025-06-17
P7781,Camiseta Oversized Verde 7781,257.46,4.1,Algodão,2022-08-26
P7782,Conjunto Esportivo Vermelha 7782,92.55,3.7,Poliéster,2022-01-21
P7783,Jaqueta Bomber Rosa 7783,256.14,4.5,Poliéster,2021-09-19
P7784,Moletom Com Capuz Branca 7784,343.9,4.1,Algodão/Poliéster,2022-02-10
P7785,Regata Básica Vermelha 7785,165.08,4.1,Algodão,2023-06-15
P7786,Vestido Longo Cinza 7786,122.9,4.3,Viscose,2023-05-02
P7787,Calça Cargo Preta 7787,337.3,4.7,Sarja,2023-04-06
P7788,Moletom Com Capuz Rosa 7788,371.7,4.3,Algodão/Poliéster,2022-10-19
P7789,Bermuda Jeans Branca 7789,381.74,4.9,Sarja,2023-07-27
P7790,Conjunto Moletom Vermelha 7790,265.35,3.9,Algodão/Poliéster,2024-08-30
P7791,Blusa Canelada Rosa 7791,364.83,4.1,Viscose,2021-04-03
P7792,Calça Cargo Azul 7792,312.43,4.1,Sarja,2026-01-16
P7793,Jaqueta Corta-Vento Branca 7793,210.46,4.3,Nylon,2022-09-25
P7794,Camisa Social Vermelha 7794,177.84,4.5,Algodão,2021-10-14
P7795,Blazer Casual Preta 7795,289.05,4.1,Poliéster,2021-12-28
P7796,Camisa Linho Vermelha 7796,129.26,3.7,Algodão,2024-02-06
P7797,Moletom Básico Azul 7797,399.89,4.5,Algodão/Poliéster,2023-12-14
P7798,Bermuda Cargo Preta 7798,193.86,4.1,Sarja,2021-07-02
P7799,Regata Canelada Vermelha 7799,297.2,4.6,Algodão,2023-10-30
P7800,Vestido Midi Vermelha 7800,311.58,4.9,Viscose,2022-04-04
P7801,Bermuda Moletom Rosa 7801,337.07,3.8,Sarja,2026-03-01
P7802,Camisa Manga Curta Cinza 7802,331.75,4.0,Algodão,2022-10-02
P7803,Jaqueta Corta-Vento Vermelha 7803,305.24,4.2,Nylon,2026-08-30
P7804,Conjunto Esportivo Marrom 7804,226.67,4.5,Poliéster,2024-04-13
P7805,Regata Esportiva Rosa 7805,50.08,4.3,Algodão,2026-06-19
P7806,Blazer Casual Cinza 7806,332.25,4.4,Poliéster,2024-02-23
P7807,Saia Jeans Rosa 7807,45.65,3.7,Poliéster,2021-09-18
P7808,Blusa Social Vermelha 7808,82.89,4.2,Viscose,2024-08-23
P7809,Conjunto Esportivo Branca 7809,196.83,5.0,Poliéster,2023-09-16
P7810,Camiseta Slim Verde 7810,359.85,4.7,Algodão,2025-08-22
P7811,Saia Jeans Branca 7811,177.11,4.7,Poliéster,2023-03-21
P7812,Blazer Casual Preta 7812,143.69,4.2,Poliéster,2022-01-23
P7813,Saia Casual Branca 7813,320.55,4.3,Poliéster,2021-08-24
P7814,Jaqueta Puffer Marrom 7814,85.85,3.3,Poliéster,2025-03-19
P7815,Conjunto Esportivo Branca 7815,292.84,4.9,Poliéster,2022-04-27
P7816,Calça Sarja Amarela 7816,276.98,4.2,Sarja,2024-10-12
P7817,Conjunto Casual Branca 7817,246.1,3.8,Algodão,2021-10-06
P7818,Camiseta Oversized Cinza 7818,60.94,4.5,Algodão,2021-06-14
P7819,Camisa Social Amarela 7819,110.05,3.7,Algodão,2025-01-09
P7820,Bermuda Moletom Preta 7820,127.49,4.4,Sarja,2022-12-15
P7821,Bermuda Esportiva Verde 7821,124.77,3.4,Sarja,2024-03-19
P7822,Calça Jeans Cinza 7822,331.63,4.2,Sarja,2021-02-27
P7823,Bermuda Jeans Amarela 7823,334.53,4.0,Sarja,2022-01-25
P7824,Blazer Casual Cinza 7824,339.44,4.6,Poliéster,2021-07-06
P7825,Camisa Social Bege 7825,57.45,4.2,Algodão,2022-08-03
P7826,Blazer Slim Cinza 7826,287.93,4.9,Poliéster,2022-08-11
P7827,Camisa Social Preta 7827,263.0,4.7,Algodão,2023-02-14
P7828,Vestido Midi Azul 7828,326.26,3.8,Viscose,2022-05-19
P7829,Jaqueta Jeans Azul 7829,350.3,5.0,Denim,2023-08-03
P7830,Jaqueta Corta-Vento Azul 7830,297.52,3.8,Nylon,2026-02-06
P7831,Moletom Com Capuz Vermelha 7831,170.06,4.2,Algodão/Poliéster,2021-06-28
P7832,Saia Jeans Azul 7832,364.87,4.9,Poliéster,2026-01-24
P7833,Blusa Social Vermelha 7833,182.92,4.2,Viscose,2023-05-04
P7834,Blusa Social Vermelha 7834,58.7,3.7,Viscose,2024-04-10
P7835,Calça Jeans Cinza 7835,42.18,4.9,Sarja,2024-10-22
P7836,Vestido Midi Rosa 7836,328.26,4.3,Viscose,2025-03-01
P7837,Vestido Floral Bege 7837,266.4,5.0,Viscose,2026-05-07
P7838,Camisa Manga Curta Vermelha 7838,169.01,3.7,Algodão,2026-08-31
P7839,Bermuda Cargo Preta 7839,321.77,4.2,Sarja,2021-07-23
P7840,Conjunto Casual Cinza 7840,46.01,4.2,Algodão,2023-04-29
P7841,Moletom Básico Branca 7841,329.82,4.6,Algodão/Poliéster,2024-01-21
P7842,Blusa Básica Marrom 7842,237.9,4.8,Viscose,2023-12-17
P7843,Saia Casual Verde 7843,76.36,2.8,Poliéster,2026-08-14
P7844,Cinto de Couro 7844,99.46,4.2,Couro,2024-09-09
P7845,Vestido Midi Rosa 7845,384.07,3.8,Viscose,2023-04-13
P7846,Jaqueta Jeans Amarela 7846,196.62,4.7,Denim,2026-03-20
P7847,Regata Esportiva Cinza 7847,218.79,4.6,Algodão,2025-02-21
P7848,Saia Casual Amarela 7848,270.29,4.4,Poliéster,2025-07-08
P7849,Regata Esportiva Rosa 7849,135.45,4.5,Algodão,2024-07-22
P7850,Vestido Longo Azul 7850,103.03,3.9,Viscose,2021-05-14
P7851,Camiseta Polo Branca 7851,314.82,4.4,Algodão,2026-07-02
P7852,Calça Sarja Cinza 7852,202.69,3.8,Sarja,2025-01-15
P7853,Calça Jeans Cinza 7853,49.38,4.9,Sarja,2021-11-05
P7854,Camiseta Básica Amarela 7854,232.69,5.0,Algodão,2022-06-06
P7855,Camisa Manga Curta Preta 7855,208.4,4.7,Algodão,2022-12-07
P7856,Blusa Social Marrom 7856,246.84,3.3,Viscose,2022-06-12
P7857,Conjunto Moletom Amarela 7857,224.79,3.4,Algodão/Poliéster,2024-07-08
P7858,Blusa Manga Longa Branca 7858,95.31,4.1,Viscose,2024-02-07
P7859,Moletom Básico Amarela 7859,44.77,4.1,Algodão/Poliéster,2022-03-16
P7860,Jaqueta Bomber Bege 7860,283.01,4.0,Poliéster,2024-12-11
P7861,Regata Básica Amarela 7861,201.39,5.0,Algodão,2022-08-17
P7862,Camiseta Oversized Bege 7862,203.88,3.4,Algodão,2021-11-26
P7863,Blazer Social Verde 7863,258.1,4.1,Poliéster,2026-06-03
P7864,Vestido Floral Amarela 7864,279.9,4.1,Viscose,2022-10-13
P7865,Regata Esportiva Bege 7865,266.52,4.0,Algodão,2022-04-27
